LOCATION,INDICATOR,SUBJECT,MEASURE,FREQUENCY,TIME,Value,Flag Codes
JPN,GDP,TOT,MLN_USD,A,2015,5172861.816,
JPN,GDP,TOT,MLN_USD,A,2016,5286676.613,E
JPN,GDP,TOT,USD_CAP,A,1970,3240.712333,E
JPN,GDP,TOT,USD_CAP,A,1971,3530.222021,E
JPN,GDP,TOT,USD_CAP,A,1972,3939.152975,E
JPN,GDP,TOT,USD_CAP,A,1973,4384.746546,E
JPN,GDP,TOT,USD_CAP,A,1974,4655.810141,E
JPN,GDP,TOT,USD_CAP,A,1975,5180.318517,E
JPN,GDP,TOT,USD_CAP,A,1976,5618.901697,E
JPN,GDP,TOT,USD_CAP,A,1977,6168.712264,E
JPN,GDP,TOT,USD_CAP,A,1978,6886.98441,E
JPN,GDP,TOT,USD_CAP,A,1979,7799.280842,E
JPN,GDP,TOT,USD_CAP,A,1980,8673.371944,E
JPN,GDP,TOT,USD_CAP,A,1981,9808.68215,E
JPN,GDP,TOT,USD_CAP,A,1982,10694.01455,E
JPN,GDP,TOT,USD_CAP,A,1983,11379.05307,E
JPN,GDP,TOT,USD_CAP,A,1984,12230.10277,E
JPN,GDP,TOT,USD_CAP,A,1985,13338.2904,E
JPN,GDP,TOT,USD_CAP,A,1986,13922.36931,E
JPN,GDP,TOT,USD_CAP,A,1987,14793.60565,E
JPN,GDP,TOT,USD_CAP,A,1988,16338.15198,E
JPN,GDP,TOT,USD_CAP,A,1989,17818.1038,E
JPN,GDP,TOT,USD_CAP,A,1990,19442.77767,E
JPN,GDP,TOT,USD_CAP,A,1991,20675.83091,E
JPN,GDP,TOT,USD_CAP,A,1992,21240.58985,E
JPN,GDP,TOT,USD_CAP,A,1993,21718.47374,E
JPN,GDP,TOT,USD_CAP,A,1994,22340.39067,
JPN,GDP,TOT,USD_CAP,A,1995,23417.11189,
JPN,GDP,TOT,USD_CAP,A,1996,24544.90987,
JPN,GDP,TOT,USD_CAP,A,1997,25150.72724,
JPN,GDP,TOT,USD_CAP,A,1998,25071.89369,
JPN,GDP,TOT,USD_CAP,A,1999,25334.51015,
JPN,GDP,TOT,USD_CAP,A,2000,26797.7427,
JPN,GDP,TOT,USD_CAP,A,2001,27480.5898,
JPN,GDP,TOT,USD_CAP,A,2002,28170.05438,
JPN,GDP,TOT,USD_CAP,A,2003,28886.92158,
JPN,GDP,TOT,USD_CAP,A,2004,30389.21148,
JPN,GDP,TOT,USD_CAP,A,2005,31667.91436,
JPN,GDP,TOT,USD_CAP,A,2006,33061.7271,
JPN,GDP,TOT,USD_CAP,A,2007,34534.79922,
JPN,GDP,TOT,USD_CAP,A,2008,34803.65781,
JPN,GDP,TOT,USD_CAP,A,2009,33102.63108,
JPN,GDP,TOT,USD_CAP,A,2010,35003.70408,
JPN,GDP,TOT,USD_CAP,A,2011,35775.25633,
JPN,GDP,TOT,USD_CAP,A,2012,37213.8374,
JPN,GDP,TOT,USD_CAP,A,2013,39008.36056,
JPN,GDP,TOT,USD_CAP,A,2014,39435.24392,
JPN,GDP,TOT,USD_CAP,A,2015,40737.28996,
KOR,GDP,TOT,MLN_USD,A,1970,19521.8175,
KOR,GDP,TOT,MLN_USD,A,1971,22657.6563,
KOR,GDP,TOT,MLN_USD,A,1972,25328.8819,
KOR,GDP,TOT,MLN_USD,A,1973,30667.3276,
KOR,GDP,TOT,MLN_USD,A,1974,36584.2244,
KOR,GDP,TOT,MLN_USD,A,1975,43115.6824,
KOR,GDP,TOT,MLN_USD,A,1976,51447.349,
KOR,GDP,TOT,MLN_USD,A,1977,61346.9552,
KOR,GDP,TOT,MLN_USD,A,1978,72728.2086,
KOR,GDP,TOT,MLN_USD,A,1979,85523.7577,
KOR,GDP,TOT,MLN_USD,A,1980,91650.5331,
KOR,GDP,TOT,MLN_USD,A,1981,107402.6419,
KOR,GDP,TOT,MLN_USD,A,1982,123493.1703,
KOR,GDP,TOT,MLN_USD,A,1983,145367.856,
KOR,GDP,TOT,MLN_USD,A,1984,166245.1335,
KOR,GDP,TOT,MLN_USD,A,1985,184859.9619,
KOR,GDP,TOT,MLN_USD,A,1986,209757.2163,
KOR,GDP,TOT,MLN_USD,A,1987,241926.9219,
KOR,GDP,TOT,MLN_USD,A,1988,280205.555,
KOR,GDP,TOT,MLN_USD,A,1989,311563.4877,
KOR,GDP,TOT,MLN_USD,A,1990,354787.6846,
KOR,GDP,TOT,MLN_USD,A,1991,404554.0976,
KOR,GDP,TOT,MLN_USD,A,1992,439328.8803,
KOR,GDP,TOT,MLN_USD,A,1993,480577.0617,
KOR,GDP,TOT,MLN_USD,A,1994,535988.526,
KOR,GDP,TOT,MLN_USD,A,1995,599534.7501,
KOR,GDP,TOT,MLN_USD,A,1996,656842.5042,
KOR,GDP,TOT,MLN_USD,A,1997,707649.5906,
KOR,GDP,TOT,MLN_USD,A,1998,676192.1438,
KOR,GDP,TOT,MLN_USD,A,1999,764178.2649,
KOR,GDP,TOT,MLN_USD,A,2000,850051.6247,
KOR,GDP,TOT,MLN_USD,A,2001,908767.5158,
KOR,GDP,TOT,MLN_USD,A,2002,989824.3999,
KOR,GDP,TOT,MLN_USD,A,2003,1023674.453,
KOR,GDP,TOT,MLN_USD,A,2004,1103360.294,
KOR,GDP,TOT,MLN_USD,A,2005,1165894.061,
KOR,GDP,TOT,MLN_USD,A,2006,1251054.257,
KOR,GDP,TOT,MLN_USD,A,2007,1354518.051,
KOR,GDP,TOT,MLN_USD,A,2008,1405710.903,
KOR,GDP,TOT,MLN_USD,A,2009,1396413.623,
KOR,GDP,TOT,MLN_USD,A,2010,1505298.909,
KOR,GDP,TOT,MLN_USD,A,2011,1559446.834,
KOR,GDP,TOT,MLN_USD,A,2012,1611272.914,
KOR,GDP,TOT,MLN_USD,A,2013,1644777.307,
KOR,GDP,TOT,MLN_USD,A,2014,1706688.743,
KOR,GDP,TOT,MLN_USD,A,2015,1749804.038,
KOR,GDP,TOT,MLN_USD,A,2016,1822161.965,E
KOR,GDP,TOT,USD_CAP,A,1970,605.496652,
KOR,GDP,TOT,USD_CAP,A,1971,689.0386,
KOR,GDP,TOT,USD_CAP,A,1972,755.973195,
KOR,GDP,TOT,USD_CAP,A,1973,899.256008,
KOR,GDP,TOT,USD_CAP,A,1974,1054.543538,
KOR,GDP,TOT,USD_CAP,A,1975,1222.065202,
KOR,GDP,TOT,USD_CAP,A,1976,1435.112529,
KOR,GDP,TOT,USD_CAP,A,1977,1684.800485,
KOR,GDP,TOT,USD_CAP,A,1978,1967.275517,
KOR,GDP,TOT,USD_CAP,A,1979,2278.567636,
KOR,GDP,TOT,USD_CAP,A,1980,2404.011464,
KOR,GDP,TOT,USD_CAP,A,1981,2773.613665,
KOR,GDP,TOT,USD_CAP,A,1982,3140.242341,
KOR,GDP,TOT,USD_CAP,A,1983,3642.391782,
KOR,GDP,TOT,USD_CAP,A,1984,4114.367508,
KOR,GDP,TOT,USD_CAP,A,1985,4530.215211,
KOR,GDP,TOT,USD_CAP,A,1986,5089.46514,
KOR,GDP,TOT,USD_CAP,A,1987,5812.477102,
KOR,GDP,TOT,USD_CAP,A,1988,6666.640218,
KOR,GDP,TOT,USD_CAP,A,1989,7339.713249,
KOR,GDP,TOT,USD_CAP,A,1990,8276.08959,
KOR,GDP,TOT,USD_CAP,A,1991,9343.913932,
KOR,GDP,TOT,USD_CAP,A,1992,10042.26205,
KOR,GDP,TOT,USD_CAP,A,1993,10874.01429,
KOR,GDP,TOT,USD_CAP,A,1994,12006.3735,
KOR,GDP,TOT,USD_CAP,A,1995,13295.51704,
KOR,GDP,TOT,USD_CAP,A,1996,14428.17143,
KOR,GDP,TOT,USD_CAP,A,1997,15399.08584,
KOR,GDP,TOT,USD_CAP,A,1998,14608.68373,
KOR,GDP,TOT,USD_CAP,A,1999,16392.69505,
KOR,GDP,TOT,USD_CAP,A,2000,18083.1268,
KOR,GDP,TOT,USD_CAP,A,2001,19189.71886,
KOR,GDP,TOT,USD_CAP,A,2002,20785.02373,
KOR,GDP,TOT,USD_CAP,A,2003,21389.38242,
KOR,GDP,TOT,USD_CAP,A,2004,22968.01129,
KOR,GDP,TOT,USD_CAP,A,2005,24219.82761,
KOR,GDP,TOT,USD_CAP,A,2006,25863.19062,
KOR,GDP,TOT,USD_CAP,A,2007,27871.88879,
KOR,GDP,TOT,USD_CAP,A,2008,28717.86765,
KOR,GDP,TOT,USD_CAP,A,2009,28392.77831,
KOR,GDP,TOT,USD_CAP,A,2010,30465.47074,
KOR,GDP,TOT,USD_CAP,A,2011,31327.40381,
KOR,GDP,TOT,USD_CAP,A,2012,32222.88046,
KOR,GDP,TOT,USD_CAP,A,2013,32751.4398,
KOR,GDP,TOT,USD_CAP,A,2014,33846.75439,
KOR,GDP,TOT,USD_CAP,A,2015,34569.4932,
LUX,GDP,TOT,MLN_USD,A,1970,1926.9116,E
LUX,GDP,TOT,MLN_USD,A,1971,2078.7594,E
LUX,GDP,TOT,MLN_USD,A,1972,2311.852,E
LUX,GDP,TOT,MLN_USD,A,1973,2640.2991,E
LUX,GDP,TOT,MLN_USD,A,1974,2998.6917,E
LUX,GDP,TOT,MLN_USD,A,1975,3061.108,E
LUX,GDP,TOT,MLN_USD,A,1976,3310.9672,E
LUX,GDP,TOT,MLN_USD,A,1977,3571.5442,E
LUX,GDP,TOT,MLN_USD,A,1978,3978.0702,E
LUX,GDP,TOT,MLN_USD,A,1979,4407.5092,E
LUX,GDP,TOT,MLN_USD,A,1980,4845.4064,E
LUX,GDP,TOT,MLN_USD,A,1981,5268.5971,E
LUX,GDP,TOT,MLN_USD,A,1982,5658.7483,E
LUX,GDP,TOT,MLN_USD,A,1983,6057.9992,E
LUX,GDP,TOT,MLN_USD,A,1984,6661.0551,E
LUX,GDP,TOT,MLN_USD,A,1985,7066.09,E
LUX,GDP,TOT,MLN_USD,A,1986,7928.3648,E
LUX,GDP,TOT,MLN_USD,A,1987,8451.8806,E
LUX,GDP,TOT,MLN_USD,A,1988,9488.1216,E
LUX,GDP,TOT,MLN_USD,A,1989,10822.8186,E
LUX,GDP,TOT,MLN_USD,A,1990,11820.2368,E
LUX,GDP,TOT,MLN_USD,A,1991,13269.4482,E
LUX,GDP,TOT,MLN_USD,A,1992,13818.894,E
LUX,GDP,TOT,MLN_USD,A,1993,14741.976,E
LUX,GDP,TOT,MLN_USD,A,1994,15630.9714,E
LUX,GDP,TOT,MLN_USD,A,1995,16185.5189,
LUX,GDP,TOT,MLN_USD,A,1996,17126.4802,
LUX,GDP,TOT,MLN_USD,A,1997,17959.2738,
LUX,GDP,TOT,MLN_USD,A,1998,18836.0289,
LUX,GDP,TOT,MLN_USD,A,1999,21794.0655,
LUX,GDP,TOT,MLN_USD,A,2000,24130.149,
LUX,GDP,TOT,MLN_USD,A,2001,24735.6157,
LUX,GDP,TOT,MLN_USD,A,2002,26222.3817,
LUX,GDP,TOT,MLN_USD,A,2003,27113.9393,
LUX,GDP,TOT,MLN_USD,A,2004,29362.4381,
LUX,GDP,TOT,MLN_USD,A,2005,31733.1018,
LUX,GDP,TOT,MLN_USD,A,2006,36863.9205,
LUX,GDP,TOT,MLN_USD,A,2007,40294.8177,
LUX,GDP,TOT,MLN_USD,A,2008,42362.9641,
LUX,GDP,TOT,MLN_USD,A,2009,40998.5718,
LUX,GDP,TOT,MLN_USD,A,2010,43485.9519,
LUX,GDP,TOT,MLN_USD,A,2011,47690.506,
LUX,GDP,TOT,MLN_USD,A,2012,48646.4521,
LUX,GDP,TOT,MLN_USD,A,2013,51997.9891,
LUX,GDP,TOT,MLN_USD,A,2014,56650.9386,
LUX,GDP,TOT,MLN_USD,A,2015,59356.2073,
LUX,GDP,TOT,MLN_USD,A,2016,63187.3259,
LUX,GDP,TOT,USD_CAP,A,1970,5680.587201,E
LUX,GDP,TOT,USD_CAP,A,1971,6070.9653,E
LUX,GDP,TOT,USD_CAP,A,1972,6669.891231,E
LUX,GDP,TOT,USD_CAP,A,1973,7532.729571,E
LUX,GDP,TOT,USD_CAP,A,1974,8444.392573,E
LUX,GDP,TOT,USD_CAP,A,1975,8526.513259,E
LUX,GDP,TOT,USD_CAP,A,1976,9176.469492,E
LUX,GDP,TOT,USD_CAP,A,1977,9879.500849,E
LUX,GDP,TOT,USD_CAP,A,1978,10985.78747,E
LUX,GDP,TOT,USD_CAP,A,1979,12141.54272,E
LUX,GDP,TOT,USD_CAP,A,1980,13296.55431,E
LUX,GDP,TOT,USD_CAP,A,1981,14418.2888,E
LUX,GDP,TOT,USD_CAP,A,1982,15477.52317,E
LUX,GDP,TOT,USD_CAP,A,1983,16565.00326,E
LUX,GDP,TOT,USD_CAP,A,1984,18199.07078,E
LUX,GDP,TOT,USD_CAP,A,1985,19274.0943,E
LUX,GDP,TOT,USD_CAP,A,1986,21526.28961,E
LUX,GDP,TOT,USD_CAP,A,1987,22799.11779,E
LUX,GDP,TOT,USD_CAP,A,1988,25375.35049,E
LUX,GDP,TOT,USD_CAP,A,1989,28661.28572,E
LUX,GDP,TOT,USD_CAP,A,1990,30950.22361,E
LUX,GDP,TOT,USD_CAP,A,1991,34278.11777,E
LUX,GDP,TOT,USD_CAP,A,1992,35215.31372,E
LUX,GDP,TOT,USD_CAP,A,1993,37039.05527,E
LUX,GDP,TOT,USD_CAP,A,1994,38708.55225,E
LUX,GDP,TOT,USD_CAP,A,1995,39523.91848,
LUX,GDP,TOT,USD_CAP,A,1996,41322.19661,
LUX,GDP,TOT,USD_CAP,A,1997,42775.45267,
LUX,GDP,TOT,USD_CAP,A,1998,44299.74228,
LUX,GDP,TOT,USD_CAP,A,1999,50526.65319,
LUX,GDP,TOT,USD_CAP,A,2000,55220.89133,
LUX,GDP,TOT,USD_CAP,A,2001,55980.40953,
LUX,GDP,TOT,USD_CAP,A,2002,58709.01536,
LUX,GDP,TOT,USD_CAP,A,2003,59951.84056,
LUX,GDP,TOT,USD_CAP,A,2004,64038.538,
LUX,GDP,TOT,USD_CAP,A,2005,68140.65238,
LUX,GDP,TOT,USD_CAP,A,2006,77948.76669,
LUX,GDP,TOT,USD_CAP,A,2007,83825.2916,
LUX,GDP,TOT,USD_CAP,A,2008,86591.98546,
LUX,GDP,TOT,USD_CAP,A,2009,82290.42669,
LUX,GDP,TOT,USD_CAP,A,2010,85680.18929,
LUX,GDP,TOT,USD_CAP,A,2011,91814.03661,
LUX,GDP,TOT,USD_CAP,A,2012,91526.72071,
LUX,GDP,TOT,USD_CAP,A,2013,95352.29281,
LUX,GDP,TOT,USD_CAP,A,2014,101465.882,
LUX,GDP,TOT,USD_CAP,A,2015,104243.427,
LUX,GDP,TOT,USD_CAP,A,2016,108271.6345,
MEX,GDP,TOT,MLN_USD,A,1970,86630.0583,E
MEX,GDP,TOT,MLN_USD,A,1971,94826.0517,E
MEX,GDP,TOT,MLN_USD,A,1972,107328.4248,E
MEX,GDP,TOT,MLN_USD,A,1973,122685.7719,E
MEX,GDP,TOT,MLN_USD,A,1974,141877.2253,E
MEX,GDP,TOT,MLN_USD,A,1975,163715.2109,E
MEX,GDP,TOT,MLN_USD,A,1976,180021.861,E
MEX,GDP,TOT,MLN_USD,A,1977,197770.7324,E
MEX,GDP,TOT,MLN_USD,A,1978,229118.0379,E
MEX,GDP,TOT,MLN_USD,A,1979,270740.7076,E
MEX,GDP,TOT,MLN_USD,A,1980,319726.8135,E
MEX,GDP,TOT,MLN_USD,A,1981,380319.2049,E
MEX,GDP,TOT,MLN_USD,A,1982,401057.2851,E
MEX,GDP,TOT,MLN_USD,A,1983,398983.3888,E
MEX,GDP,TOT,MLN_USD,A,1984,428011.5551,E
MEX,GDP,TOT,MLN_USD,A,1985,453951.5507,E
MEX,GDP,TOT,MLN_USD,A,1986,445725.7859,E
MEX,GDP,TOT,MLN_USD,A,1987,465580.1424,E
MEX,GDP,TOT,MLN_USD,A,1988,487881.1669,E
MEX,GDP,TOT,MLN_USD,A,1989,528129.1345,E
MEX,GDP,TOT,MLN_USD,A,1990,575422.8225,E
MEX,GDP,TOT,MLN_USD,A,1991,619680.3291,E
MEX,GDP,TOT,MLN_USD,A,1992,656804.9221,E
MEX,GDP,TOT,MLN_USD,A,1993,685547.9805,E
MEX,GDP,TOT,MLN_USD,A,1994,731050.6977,E
MEX,GDP,TOT,MLN_USD,A,1995,700273.8945,E
MEX,GDP,TOT,MLN_USD,A,1996,749803.882,E
MEX,GDP,TOT,MLN_USD,A,1997,814282.3639,E
MEX,GDP,TOT,MLN_USD,A,1998,864525.3957,E
MEX,GDP,TOT,MLN_USD,A,1999,910731.3494,E
MEX,GDP,TOT,MLN_USD,A,2000,1006364.685,E
MEX,GDP,TOT,MLN_USD,A,2001,1028960.836,E
MEX,GDP,TOT,MLN_USD,A,2002,1067155.659,E
MEX,GDP,TOT,MLN_USD,A,2003,1131831.885,
MEX,GDP,TOT,MLN_USD,A,2004,1211914.022,
MEX,GDP,TOT,MLN_USD,A,2005,1322405.624,
MEX,GDP,TOT,MLN_USD,A,2006,1464036.735,
MEX,GDP,TOT,MLN_USD,A,2007,1551468.865,
MEX,GDP,TOT,MLN_USD,A,2008,1640914.608,
MEX,GDP,TOT,MLN_USD,A,2009,1624853.911,
MEX,GDP,TOT,MLN_USD,A,2010,1730209.128,
MEX,GDP,TOT,MLN_USD,A,2011,1893302.775,
MEX,GDP,TOT,MLN_USD,A,2012,1984966.318,
MEX,GDP,TOT,MLN_USD,A,2013,2039349.134,
MEX,GDP,TOT,MLN_USD,A,2014,2151633.444,P
MEX,GDP,TOT,MLN_USD,A,2015,2165289.588,P
MEX,GDP,TOT,MLN_USD,A,2016,2262925.719,E
MEX,GDP,TOT,USD_CAP,A,1970,1676.378549,E
MEX,GDP,TOT,USD_CAP,A,1971,1774.182585,E
MEX,GDP,TOT,USD_CAP,A,1972,1942.952001,E
MEX,GDP,TOT,USD_CAP,A,1973,2149.187678,E
MEX,GDP,TOT,USD_CAP,A,1974,2407.142482,E
MEX,GDP,TOT,USD_CAP,A,1975,2692.884235,E
MEX,GDP,TOT,USD_CAP,A,1976,2873.897024,E
MEX,GDP,TOT,USD_CAP,A,1977,3066.416567,E
MEX,GDP,TOT,USD_CAP,A,1978,3453.115829,E
MEX,GDP,TOT,USD_CAP,A,1979,3967.587888,E
MEX,GDP,TOT,USD_CAP,A,1980,4541.624749,E
MEX,GDP,TOT,USD_CAP,A,1981,5277.458243,E
MEX,GDP,TOT,USD_CAP,A,1982,5438.72743,E
MEX,GDP,TOT,USD_CAP,A,1983,5289.611546,E
MEX,GDP,TOT,USD_CAP,A,1984,5551.101152,E
MEX,GDP,TOT,USD_CAP,A,1985,5763.034826,E
MEX,GDP,TOT,USD_CAP,A,1986,5542.882576,E
MEX,GDP,TOT,USD_CAP,A,1987,5673.750379,E
MEX,GDP,TOT,USD_CAP,A,1988,5827.238245,E
MEX,GDP,TOT,USD_CAP,A,1989,6184.914647,E
MEX,GDP,TOT,USD_CAP,A,1990,6609.117585,E
MEX,GDP,TOT,USD_CAP,A,1991,6991.688338,E
MEX,GDP,TOT,USD_CAP,A,1992,7287.063807,E
MEX,GDP,TOT,USD_CAP,A,1993,7484.066555,E
MEX,GDP,TOT,USD_CAP,A,1994,7856.114101,E
MEX,GDP,TOT,USD_CAP,A,1995,7411.090004,E
MEX,GDP,TOT,USD_CAP,A,1996,7820.47709,E
MEX,GDP,TOT,USD_CAP,A,1997,8376.959662,E
MEX,GDP,TOT,USD_CAP,A,1998,8778.244359,E
MEX,GDP,TOT,USD_CAP,A,1999,9134.167948,E
MEX,GDP,TOT,USD_CAP,A,2000,9974.277323,E
MEX,GDP,TOT,USD_CAP,A,2001,10075.79988,E
MEX,GDP,TOT,USD_CAP,A,2002,10318.85803,E
MEX,GDP,TOT,USD_CAP,A,2003,10808.17308,
MEX,GDP,TOT,USD_CAP,A,2004,11438.33077,
MEX,GDP,TOT,USD_CAP,A,2005,12341.51453,
MEX,GDP,TOT,USD_CAP,A,2006,13504.7527,
MEX,GDP,TOT,USD_CAP,A,2007,14131.62638,
MEX,GDP,TOT,USD_CAP,A,2008,14743.30055,
MEX,GDP,TOT,USD_CAP,A,2009,14397.96825,
MEX,GDP,TOT,USD_CAP,A,2010,15143.26712,
MEX,GDP,TOT,USD_CAP,A,2011,16366.30079,
MEX,GDP,TOT,USD_CAP,A,2012,16957.69746,
MEX,GDP,TOT,USD_CAP,A,2013,17224.95995,
MEX,GDP,TOT,USD_CAP,A,2014,17973.26476,E
MEX,GDP,TOT,USD_CAP,A,2015,17894.21584,E
NLD,GDP,TOT,MLN_USD,A,1969,51936.1336,E
NLD,GDP,TOT,MLN_USD,A,1970,56891.5903,E
NLD,GDP,TOT,MLN_USD,A,1971,62369.3305,E
NLD,GDP,TOT,MLN_USD,A,1972,66700.4205,E
NLD,GDP,TOT,MLN_USD,A,1973,74398.3762,E
NLD,GDP,TOT,MLN_USD,A,1974,84532.4012,E
NLD,GDP,TOT,MLN_USD,A,1975,92474.9279,E
NLD,GDP,TOT,MLN_USD,A,1976,102221.2159,E
NLD,GDP,TOT,MLN_USD,A,1977,110647.7426,E
NLD,GDP,TOT,MLN_USD,A,1978,121176.6164,E
NLD,GDP,TOT,MLN_USD,A,1979,133833.2034,E
NLD,GDP,TOT,MLN_USD,A,1980,150646.3108,E
NLD,GDP,TOT,MLN_USD,A,1981,163420.3216,E
NLD,GDP,TOT,MLN_USD,A,1982,171405.0543,E
NLD,GDP,TOT,MLN_USD,A,1983,181860.8564,E
NLD,GDP,TOT,MLN_USD,A,1984,194079.2726,E
NLD,GDP,TOT,MLN_USD,A,1985,205456.8749,E
NLD,GDP,TOT,MLN_USD,A,1986,215443.7852,E
NLD,GDP,TOT,MLN_USD,A,1987,225207.301,E
NLD,GDP,TOT,MLN_USD,A,1988,241112.7833,E
NLD,GDP,TOT,MLN_USD,A,1989,261559.1296,E
NLD,GDP,TOT,MLN_USD,A,1990,282580.9598,E
NLD,GDP,TOT,MLN_USD,A,1991,299108.6523,E
NLD,GDP,TOT,MLN_USD,A,1992,311146.3165,E
NLD,GDP,TOT,MLN_USD,A,1993,322555.2251,E
NLD,GDP,TOT,MLN_USD,A,1994,339174.0483,E
NLD,GDP,TOT,MLN_USD,A,1995,357037.3382,
NLD,GDP,TOT,MLN_USD,A,1996,376231.3894,
NLD,GDP,TOT,MLN_USD,A,1997,401325.2988,
NLD,GDP,TOT,MLN_USD,A,1998,429289.5486,
NLD,GDP,TOT,MLN_USD,A,1999,457698.0248,
NLD,GDP,TOT,MLN_USD,A,2000,502810.8405,
NLD,GDP,TOT,MLN_USD,A,2001,528116.0522,
NLD,GDP,TOT,MLN_USD,A,2002,548919.1951,
NLD,GDP,TOT,MLN_USD,A,2003,546815.9731,
NLD,GDP,TOT,MLN_USD,A,2004,577038.5362,
NLD,GDP,TOT,MLN_USD,A,2005,608165.4328,
NLD,GDP,TOT,MLN_USD,A,2006,663990.7446,
NLD,GDP,TOT,MLN_USD,A,2007,711982.1966,
NLD,GDP,TOT,MLN_USD,A,2008,753929.826,
NLD,GDP,TOT,MLN_USD,A,2009,728829.9871,
NLD,GDP,TOT,MLN_USD,A,2010,740805.7964,
NLD,GDP,TOT,MLN_USD,A,2011,768994.0385,
NLD,GDP,TOT,MLN_USD,A,2012,782578.0725,
NLD,GDP,TOT,MLN_USD,A,2013,817809.8782,
NLD,GDP,TOT,MLN_USD,A,2014,826588.2819,
NLD,GDP,TOT,MLN_USD,A,2015,839321.2032,P
NLD,GDP,TOT,MLN_USD,A,2016,870843.5879,P
NLD,GDP,TOT,USD_CAP,A,1969,4034.415023,E
NLD,GDP,TOT,USD_CAP,A,1970,4365.437034,E
NLD,GDP,TOT,USD_CAP,A,1971,4726.997018,E
NLD,GDP,TOT,USD_CAP,A,1972,5003.675637,E
NLD,GDP,TOT,USD_CAP,A,1973,5536.299114,E
NLD,GDP,TOT,USD_CAP,A,1974,6241.644843,E
NLD,GDP,TOT,USD_CAP,A,1975,6769.615904,E
NLD,GDP,TOT,USD_CAP,A,1976,7421.697027,E
NLD,GDP,TOT,USD_CAP,A,1977,7985.376721,E
NLD,GDP,TOT,USD_CAP,A,1978,8693.165135,E
NLD,GDP,TOT,USD_CAP,A,1979,9536.151175,E
NLD,GDP,TOT,USD_CAP,A,1980,10647.66002,E
NLD,GDP,TOT,USD_CAP,A,1981,11470.26266,E
NLD,GDP,TOT,USD_CAP,A,1982,11976.06164,E
NLD,GDP,TOT,USD_CAP,A,1983,12657.08331,E
NLD,GDP,TOT,USD_CAP,A,1984,13455.94733,E
NLD,GDP,TOT,USD_CAP,A,1985,14180.87298,E
NLD,GDP,TOT,USD_CAP,A,1986,14789.53695,E
NLD,GDP,TOT,USD_CAP,A,1987,15357.50764,E
NLD,GDP,TOT,USD_CAP,A,1988,16335.2056,E
NLD,GDP,TOT,USD_CAP,A,1989,17617.77882,E
NLD,GDP,TOT,USD_CAP,A,1990,18905.12649,E
NLD,GDP,TOT,USD_CAP,A,1991,19850.16361,E
NLD,GDP,TOT,USD_CAP,A,1992,20493.98449,E
NLD,GDP,TOT,USD_CAP,A,1993,21095.37851,E
NLD,GDP,TOT,USD_CAP,A,1994,22051.02436,E
NLD,GDP,TOT,USD_CAP,A,1995,23094.26508,
NLD,GDP,TOT,USD_CAP,A,1996,24232.34506,
NLD,GDP,TOT,USD_CAP,A,1997,25712.79465,
NLD,GDP,TOT,USD_CAP,A,1998,27338.05951,
NLD,GDP,TOT,USD_CAP,A,1999,28951.73792,
NLD,GDP,TOT,USD_CAP,A,2000,31579.62822,
NLD,GDP,TOT,USD_CAP,A,2001,32918.78403,
NLD,GDP,TOT,USD_CAP,A,2002,33995.11953,
NLD,GDP,TOT,USD_CAP,A,2003,33706.21791,
NLD,GDP,TOT,USD_CAP,A,2004,35453.33842,
NLD,GDP,TOT,USD_CAP,A,2005,37271.89023,
NLD,GDP,TOT,USD_CAP,A,2006,40633.42174,
NLD,GDP,TOT,USD_CAP,A,2007,43471.86449,
NLD,GDP,TOT,USD_CAP,A,2008,45859.47847,
NLD,GDP,TOT,USD_CAP,A,2009,44102.02028,
NLD,GDP,TOT,USD_CAP,A,2010,44594.61813,
NLD,GDP,TOT,USD_CAP,A,2011,46066.85667,
NLD,GDP,TOT,USD_CAP,A,2012,46715.50098,
NLD,GDP,TOT,USD_CAP,A,2013,48679.15942,
NLD,GDP,TOT,USD_CAP,A,2014,49017.86645,P
NLD,GDP,TOT,USD_CAP,A,2015,49570.11595,P
NLD,GDP,TOT,USD_CAP,A,2016,51135.85367,P
NZL,GDP,TOT,MLN_USD,A,1970,10879.0149,E
NZL,GDP,TOT,MLN_USD,A,1971,12122.5791,
NZL,GDP,TOT,MLN_USD,A,1972,13418.3401,
NZL,GDP,TOT,MLN_USD,A,1973,14872.4102,
NZL,GDP,TOT,MLN_USD,A,1974,17092.4565,
NZL,GDP,TOT,MLN_USD,A,1975,19261.0589,
NZL,GDP,TOT,MLN_USD,A,1976,20407.8963,
NZL,GDP,TOT,MLN_USD,A,1977,20237.0041,
NZL,GDP,TOT,MLN_USD,A,1978,22611.2326,
NZL,GDP,TOT,MLN_USD,A,1979,24259.1119,
NZL,GDP,TOT,MLN_USD,A,1980,26695.8801,
NZL,GDP,TOT,MLN_USD,A,1981,30112.6064,
NZL,GDP,TOT,MLN_USD,A,1982,33003.1142,
NZL,GDP,TOT,MLN_USD,A,1983,35929.0573,
NZL,GDP,TOT,MLN_USD,A,1984,39626.771,
NZL,GDP,TOT,MLN_USD,A,1985,40931.6016,
NZL,GDP,TOT,MLN_USD,A,1986,43502.8332,
NZL,GDP,TOT,MLN_USD,A,1987,44384.9652,
NZL,GDP,TOT,MLN_USD,A,1988,45703.9374,
NZL,GDP,TOT,MLN_USD,A,1989,47936.457,
