"CountryName","Indicator","Date","value"
"Caribbean small states","GDP per capita (current US$)","2012",9704
"Cuba","GDP per capita (current US$)","2012",6448
"Curacao","GDP per capita (current US$)","2012",
"Cayman Islands","GDP per capita (current US$)","2012",
"Cyprus","GDP per capita (current US$)","2012",28951
"Czech Republic","GDP per capita (current US$)","2012",19730
"Germany","GDP per capita (current US$)","2012",44065
"Djibouti","GDP per capita (current US$)","2012",1587
"Dominica","GDP per capita (current US$)","2012",6778
"Denmark","GDP per capita (current US$)","2012",58508
"Dominican Republic","GDP per capita (current US$)","2012",5969
"Algeria","GDP per capita (current US$)","2012",5584
"East Asia & Pacific (excluding high income)","GDP per capita (current US$)","2012",5391
"Early-demographic dividend","GDP per capita (current US$)","2012",3297
"East Asia & Pacific","GDP per capita (current US$)","2012",9403
"Europe & Central Asia (excluding high income)","GDP per capita (current US$)","2012",9723
"Europe & Central Asia","GDP per capita (current US$)","2012",24792
"Ecuador","GDP per capita (current US$)","2012",5702
"Egypt, Arab Rep.","GDP per capita (current US$)","2012",3226
"Euro area","GDP per capita (current US$)","2012",37593
"Eritrea","GDP per capita (current US$)","2012",
"Spain","GDP per capita (current US$)","2012",28562
"Estonia","GDP per capita (current US$)","2012",17422
"Ethiopia","GDP per capita (current US$)","2012",470
"European Union","GDP per capita (current US$)","2012",34194
"Fragile and conflict affected situations","GDP per capita (current US$)","2012",1609
"Finland","GDP per capita (current US$)","2012",47416
"Fiji","GDP per capita (current US$)","2012",4544
"France","GDP per capita (current US$)","2012",40838
"Faroe Islands","GDP per capita (current US$)","2012",48695
"Micronesia, Fed. Sts.","GDP per capita (current US$)","2012",3148
"Gabon","GDP per capita (current US$)","2012",10642
"United Kingdom","GDP per capita (current US$)","2012",41538
"Georgia","GDP per capita (current US$)","2012",4143
"Ghana","GDP per capita (current US$)","2012",1642
"Gibraltar","GDP per capita (current US$)","2012",
"Guinea","GDP per capita (current US$)","2012",487
"Gambia, The","GDP per capita (current US$)","2012",505
"Guinea-Bissau","GDP per capita (current US$)","2012",581
"Equatorial Guinea","GDP per capita (current US$)","2012",28937
"Greece","GDP per capita (current US$)","2012",22243
"Grenada","GDP per capita (current US$)","2012",7584
"Greenland","GDP per capita (current US$)","2012",41472
"Guatemala","GDP per capita (current US$)","2012",3279
"Guam","GDP per capita (current US$)","2012",31934
"Guyana","GDP per capita (current US$)","2012",3759
"High income","GDP per capita (current US$)","2012",41862
"Hong Kong SAR, China","GDP per capita (current US$)","2012",36708
"Honduras","GDP per capita (current US$)","2012",2379
"Heavily indebted poor countries (HIPC)","GDP per capita (current US$)","2012",841
"Croatia","GDP per capita (current US$)","2012",13236
"Haiti","GDP per capita (current US$)","2012",767
"Hungary","GDP per capita (current US$)","2012",12834
"IBRD only","GDP per capita (current US$)","2012",5613
"IDA & IBRD total","GDP per capita (current US$)","2012",4484
"IDA total","GDP per capita (current US$)","2012",1295
"IDA blend","GDP per capita (current US$)","2012",1957
"Indonesia","GDP per capita (current US$)","2012",3701
"IDA only","GDP per capita (current US$)","2012",923
"Isle of Man","GDP per capita (current US$)","2012",74999
"India","GDP per capita (current US$)","2012",1447
"Not classified","GDP per capita (current US$)","2012",
"Ireland","GDP per capita (current US$)","2012",49231
"Iran, Islamic Rep.","GDP per capita (current US$)","2012",7711
"Iraq","GDP per capita (current US$)","2012",6615
"Iceland","GDP per capita (current US$)","2012",44334
"Israel","GDP per capita (current US$)","2012",32570
"Italy","GDP per capita (current US$)","2012",34814
"Jamaica","GDP per capita (current US$)","2012",5357
"Jordan","GDP per capita (current US$)","2012",4423
"Japan","GDP per capita (current US$)","2012",48629
"Kazakhstan","GDP per capita (current US$)","2012",12387
"Kenya","GDP per capita (current US$)","2012",1185
"Kyrgyz Republic","GDP per capita (current US$)","2012",1178
"Cambodia","GDP per capita (current US$)","2012",946
"Kiribati","GDP per capita (current US$)","2012",1764
"St. Kitts and Nevis","GDP per capita (current US$)","2012",13690
"Korea, Rep.","GDP per capita (current US$)","2012",24454
"Kuwait","GDP per capita (current US$)","2012",50904
"Latin America & Caribbean (excluding high income)","GDP per capita (current US$)","2012",9630
"Lao PDR","GDP per capita (current US$)","2012",1445
"Lebanon","GDP per capita (current US$)","2012",8774
"Liberia","GDP per capita (current US$)","2012",414
"Libya","GDP per capita (current US$)","2012",
"St. Lucia","GDP per capita (current US$)","2012",7180
"Latin America & Caribbean","GDP per capita (current US$)","2012",9983
"Least developed countries: UN classification","GDP per capita (current US$)","2012",922
"Low income","GDP per capita (current US$)","2012",598
"Liechtenstein","GDP per capita (current US$)","2012",148297
"Sri Lanka","GDP per capita (current US$)","2012",3351
"Lower middle income","GDP per capita (current US$)","2012",1912
"Low & middle income","GDP per capita (current US$)","2012",4368
"Lesotho","GDP per capita (current US$)","2012",1296
"Late-demographic dividend","GDP per capita (current US$)","2012",7961
"Lithuania","GDP per capita (current US$)","2012",14348
"Luxembourg","GDP per capita (current US$)","2012",106248
"Latvia","GDP per capita (current US$)","2012",13799
"Macao SAR, China","GDP per capita (current US$)","2012",77145
"St. Martin (French part)","GDP per capita (current US$)","2012",
"Morocco","GDP per capita (current US$)","2012",2931
"Monaco","GDP per capita (current US$)","2012",
"Moldova","GDP per capita (current US$)","2012",2047
"Madagascar","GDP per capita (current US$)","2012",445
"Maldives","GDP per capita (current US$)","2012",6541
"Middle East & North Africa","GDP per capita (current US$)","2012",8752
"Mexico","GDP per capita (current US$)","2012",9721
"Marshall Islands","GDP per capita (current US$)","2012",3514
"Middle income","GDP per capita (current US$)","2012",4783
"Macedonia, FYR","GDP per capita (current US$)","2012",4710
"Mali","GDP per capita (current US$)","2012",772
"Malta","GDP per capita (current US$)","2012",22082
"Myanmar","GDP per capita (current US$)","2012",1137
"Middle East & North Africa (excluding high income)","GDP per capita (current US$)","2012",4839
"Montenegro","GDP per capita (current US$)","2012",6587
"Mongolia","GDP per capita (current US$)","2012",4377
"Northern Mariana Islands","GDP per capita (current US$)","2012",14086
"Mozambique","GDP per capita (current US$)","2012",593
"Mauritania","GDP per capita (current US$)","2012",1385
"Mauritius","GDP per capita (current US$)","2012",9291
"Malawi","GDP per capita (current US$)","2012",381
"Malaysia","GDP per capita (current US$)","2012",10835
"North America","GDP per capita (current US$)","2012",51545
"Namibia","GDP per capita (current US$)","2012",5680
"New Caledonia","GDP per capita (current US$)","2012",
"Niger","GDP per capita (current US$)","2012",394
"Nigeria","GDP per capita (current US$)","2012",2717
"Nicaragua","GDP per capita (current US$)","2012",1776
"Netherlands","GDP per capita (current US$)","2012",49475
"Norway","GDP per capita (current US$)","2012",101564
"Nepal","GDP per capita (current US$)","2012",698
"Nauru","GDP per capita (current US$)","2012",10099
"New Zealand","GDP per capita (current US$)","2012",40067
"OECD members","GDP per capita (current US$)","2012",37931
"Oman","GDP per capita (current US$)","2012",21632
"Other small states","GDP per capita (current US$)","2012",15280
"Pakistan","GDP per capita (current US$)","2012",1265
"Panama","GDP per capita (current US$)","2012",10672
"Peru","GDP per capita (current US$)","2012",6386
"Philippines","GDP per capita (current US$)","2012",2605
"Palau","GDP per capita (current US$)","2012",10320
"Papua New Guinea","GDP per capita (current US$)","2012",2151
"Poland","GDP per capita (current US$)","2012",13145
"Pre-demographic dividend","GDP per capita (current US$)","2012",1635
"Puerto Rico","GDP per capita (current US$)","2012",27812
"Korea, Dem. People’s Rep.","GDP per capita (current US$)","2012",
"Portugal","GDP per capita (current US$)","2012",20577
"Paraguay","GDP per capita (current US$)","2012",3856
"West Bank and Gaza","GDP per capita (current US$)","2012",2787
"Pacific island small states","GDP per capita (current US$)","2012",3577
"Post-demographic dividend","GDP per capita (current US$)","2012",41959
"French Polynesia","GDP per capita (current US$)","2012",
"Qatar","GDP per capita (current US$)","2012",92693
"Romania","GDP per capita (current US$)","2012",8558
"Russian Federation","GDP per capita (current US$)","2012",15154
"Rwanda","GDP per capita (current US$)","2012",667
"South Asia","GDP per capita (current US$)","2012",1372
"Saudi Arabia","GDP per capita (current US$)","2012",24883
"Sudan","GDP per capita (current US$)","2012",1806
"Senegal","GDP per capita (current US$)","2012",1030
"Singapore","GDP per capita (current US$)","2012",54451
"Solomon Islands","GDP per capita (current US$)","2012",1867
"Sierra Leone","GDP per capita (current US$)","2012",629
"El Salvador","GDP per capita (current US$)","2012",3922
"San Marino","GDP per capita (current US$)","2012",
"Somalia","GDP per capita (current US$)","2012",
"Serbia","GDP per capita (current US$)","2012",5659
"Sub-Saharan Africa (excluding high income)","GDP per capita (current US$)","2012",1736
"South Sudan","GDP per capita (current US$)","2012",944
"Sub-Saharan Africa","GDP per capita (current US$)","2012",1737
"Small states","GDP per capita (current US$)","2012",13474
"Sao Tome and Principe","GDP per capita (current US$)","2012",1415
"Suriname","GDP per capita (current US$)","2012",9422
"Slovak Republic","GDP per capita (current US$)","2012",17275
"Slovenia","GDP per capita (current US$)","2012",22486
"Sweden","GDP per capita (current US$)","2012",57134
"Swaziland","GDP per capita (current US$)","2012",3953
"Sint Maarten (Dutch part)","GDP per capita (current US$)","2012",
"Seychelles","GDP per capita (current US$)","2012",12845
"Syrian Arab Republic","GDP per capita (current US$)","2012",
"Turks and Caicos Islands","GDP per capita (current US$)","2012",
"Chad","GDP per capita (current US$)","2012",973
"East Asia & Pacific (IDA & IBRD countries)","GDP per capita (current US$)","2012",5448
"Europe & Central Asia (IDA & IBRD countries)","GDP per capita (current US$)","2012",10048
"Togo","GDP per capita (current US$)","2012",573
"Thailand","GDP per capita (current US$)","2012",5915
"Tajikistan","GDP per capita (current US$)","2012",962
"Turkmenistan","GDP per capita (current US$)","2012",6798
"Latin America & the Caribbean (IDA & IBRD countries)","GDP per capita (current US$)","2012",9908
"Timor-Leste","GDP per capita (current US$)","2012",1173
"Middle East & North Africa (IDA & IBRD countries)","GDP per capita (current US$)","2012",4864
"Tonga","GDP per capita (current US$)","2012",4509
"South Asia (IDA & IBRD)","GDP per capita (current US$)","2012",1372
"Sub-Saharan Africa (IDA & IBRD countries)","GDP per capita (current US$)","2012",1737
"Trinidad and Tobago","GDP per capita (current US$)","2012",19152
"Tunisia","GDP per capita (current US$)","2012",4140
"Turkey","GDP per capita (current US$)","2012",10539
"Tuvalu","GDP per capita (current US$)","2012",4044
"Tanzania","GDP per capita (current US$)","2012",828
"Uganda","GDP per capita (current US$)","2012",664
"Ukraine","GDP per capita (current US$)","2012",3855
"Upper middle income","GDP per capita (current US$)","2012",7958
"Uruguay","GDP per capita (current US$)","2012",15092
"United States","GDP per capita (current US$)","2012",51433
"Uzbekistan","GDP per capita (current US$)","2012",1740
"St. Vincent and the Grenadines","GDP per capita (current US$)","2012",6338
"Venezuela, RB","GDP per capita (current US$)","2012",12772
"British Virgin Islands","GDP per capita (current US$)","2012",
"Virgin Islands (U.S.)","GDP per capita (current US$)","2012",38898
"Vietnam","GDP per capita (current US$)","2012",1755
"Vanuatu","GDP per capita (current US$)","2012",3158
"World","GDP per capita (current US$)","2012",10536
"Samoa","GDP per capita (current US$)","2012",4257
"Kosovo","GDP per capita (current US$)","2012",3601
"Yemen, Rep.","GDP per capita (current US$)","2012",1423
"South Africa","GDP per capita (current US$)","2012",7548
"Zambia","GDP per capita (current US$)","2012",1725
"Zimbabwe","GDP per capita (current US$)","2012",851
"Aruba","GDP per capita (current US$)","2013",
"Afghanistan","GDP per capita (current US$)","2013",653
"Angola","GDP per capita (current US$)","2013",5327
"Albania","GDP per capita (current US$)","2013",4412
"Andorra","GDP per capita (current US$)","2013",42804
"Arab World","GDP per capita (current US$)","2013",7516
"United Arab Emirates","GDP per capita (current US$)","2013",42987
"Argentina","GDP per capita (current US$)","2013",12977
"Armenia","GDP per capita (current US$)","2013",3717
"American Samoa","GDP per capita (current US$)","2013",11555
"Antigua and Barbuda","GDP per capita (current US$)","2013",13342
"Australia","GDP per capita (current US$)","2013",67653
"Austria","GDP per capita (current US$)","2013",50505
"Azerbaijan","GDP per capita (current US$)","2013",7812
"Burundi","GDP per capita (current US$)","2013",259
"Belgium","GDP per capita (current US$)","2013",46508
"Benin","GDP per capita (current US$)","2013",887
"Burkina Faso","GDP per capita (current US$)","2013",698
"Bangladesh","GDP per capita (current US$)","2013",954
"Bulgaria","GDP per capita (current US$)","2013",7675
"Bahrain","GDP per capita (current US$)","2013",24114
"Bahamas, The","GDP per capita (current US$)","2013",22554
"Bosnia and Herzegovina","GDP per capita (current US$)","2013",4748
"Belarus","GDP per capita (current US$)","2013",7722
"Belize","GDP per capita (current US$)","2013",4724
"Bermuda","GDP per capita (current US$)","2013",85748
"Bolivia","GDP per capita (current US$)","2013",2948
"Brazil","GDP per capita (current US$)","2013",12106
"Barbados","GDP per capita (current US$)","2013",15473
"Brunei Darussalam","GDP per capita (current US$)","2013",43971
"Bhutan","GDP per capita (current US$)","2013",2383
"Botswana","GDP per capita (current US$)","2013",6807
"Central African Republic","GDP per capita (current US$)","2013",322
"Canada","GDP per capita (current US$)","2013",52414
"Central Europe and the Baltics","GDP per capita (current US$)","2013",13705
"Switzerland","GDP per capita (current US$)","2013",84659
"Channel Islands","GDP per capita (current US$)","2013",
"Chile","GDP per capita (current US$)","2013",15765
"China","GDP per capita (current US$)","2013",7078
"Cote d'Ivoire","GDP per capita (current US$)","2013",1446
"Cameroon","GDP per capita (current US$)","2013",1331
"Congo, Dem. Rep.","GDP per capita (current US$)","2013",414
"Congo, Rep.","GDP per capita (current US$)","2013",3205
"Colombia","GDP per capita (current US$)","2013",8031
"Comoros","GDP per capita (current US$)","2013",823
"Cabo Verde","GDP per capita (current US$)","2013",3649
"Costa Rica","GDP per capita (current US$)","2013",10547
"Caribbean small states","GDP per capita (current US$)","2013",9771
"Cuba","GDP per capita (current US$)","2013",6790
"Curacao","GDP per capita (current US$)","2013",
"Cayman Islands","GDP per capita (current US$)","2013",
"Cyprus","GDP per capita (current US$)","2013",27908
"Czech Republic","GDP per capita (current US$)","2013",19916
"Germany","GDP per capita (current US$)","2013",46531
"Djibouti","GDP per capita (current US$)","2013",1683
"Dominica","GDP per capita (current US$)","2013",7061
"Denmark","GDP per capita (current US$)","2013",61191
"Dominican Republic","GDP per capita (current US$)","2013",6027
"Algeria","GDP per capita (current US$)","2013",5492
"East Asia & Pacific (excluding high income)","GDP per capita (current US$)","2013",5909
"Early-demographic dividend","GDP per capita (current US$)","2013",3316
"East Asia & Pacific","GDP per capita (current US$)","2013",9448
"Europe & Central Asia (excluding high income)","GDP per capita (current US$)","2013",10124
"Europe & Central Asia","GDP per capita (current US$)","2013",25710
"Ecuador","GDP per capita (current US$)","2013",6074
"Egypt, Arab Rep.","GDP per capita (current US$)","2013",3264
"Euro area","GDP per capita (current US$)","2013",39100
"Eritrea","GDP per capita (current US$)","2013",
"Spain","GDP per capita (current US$)","2013",29210
"Estonia","GDP per capita (current US$)","2013",19030
"Ethiopia","GDP per capita (current US$)","2013",504
"European Union","GDP per capita (current US$)","2013",35538
"Fragile and conflict affected situations","GDP per capita (current US$)","2013",1681
"Finland","GDP per capita (current US$)","2013",49638
"Fiji","GDP per capita (current US$)","2013",4759
"France","GDP per capita (current US$)","2013",42571
"Faroe Islands","GDP per capita (current US$)","2013",54118
"Micronesia, Fed. Sts.","GDP per capita (current US$)","2013",3044
"Gabon","GDP per capita (current US$)","2013",10659
"United Kingdom","GDP per capita (current US$)","2013",42407
"Georgia","GDP per capita (current US$)","2013",4274
"Ghana","GDP per capita (current US$)","2013",1827
"Gibraltar","GDP per capita (current US$)","2013",
"Guinea","GDP per capita (current US$)","2013",522
"Gambia, The","GDP per capita (current US$)","2013",484
"Guinea-Bissau","GDP per capita (current US$)","2013",584
"Equatorial Guinea","GDP per capita (current US$)","2013",27529
"Greece","GDP per capita (current US$)","2013",21875
"Grenada","GDP per capita (current US$)","2013",7956
"Greenland","GDP per capita (current US$)","2013",42828
"Guatemala","GDP per capita (current US$)","2013",3432
"Guam","GDP per capita (current US$)","2013",32485
"Guyana","GDP per capita (current US$)","2013",3929
"High income","GDP per capita (current US$)","2013",42065
"Hong Kong SAR, China","GDP per capita (current US$)","2013",38353
"Honduras","GDP per capita (current US$)","2013",2341
"Heavily indebted poor countries (HIPC)","GDP per capita (current US$)","2013",885
"Croatia","GDP per capita (current US$)","2013",13575
"Haiti","GDP per capita (current US$)","2013",810
"Hungary","GDP per capita (current US$)","2013",13614
"IBRD only","GDP per capita (current US$)","2013",5877
"IDA & IBRD total","GDP per capita (current US$)","2013",4690
"IDA total","GDP per capita (current US$)","2013",1378
"IDA blend","GDP per capita (current US$)","2013",2087
"Indonesia","GDP per capita (current US$)","2013",3632
"IDA only","GDP per capita (current US$)","2013",980
"Isle of Man","GDP per capita (current US$)","2013",78119
"India","GDP per capita (current US$)","2013",1452
"Not classified","GDP per capita (current US$)","2013",
"Ireland","GDP per capita (current US$)","2013",52035
"Iran, Islamic Rep.","GDP per capita (current US$)","2013",6631
"Iraq","GDP per capita (current US$)","2013",6880
"Iceland","GDP per capita (current US$)","2013",47810
"Israel","GDP per capita (current US$)","2013",36394
"Italy","GDP per capita (current US$)","2013",35370
"Jamaica","GDP per capita (current US$)","2013",5148
"Jordan","GDP per capita (current US$)","2013",4656
"Japan","GDP per capita (current US$)","2013",40488
"Kazakhstan","GDP per capita (current US$)","2013",13891
"Kenya","GDP per capita (current US$)","2013",1261
"Kyrgyz Republic","GDP per capita (current US$)","2013",1282
"Cambodia","GDP per capita (current US$)","2013",1025
"Kiribati","GDP per capita (current US$)","2013",1724
"St. Kitts and Nevis","GDP per capita (current US$)","2013",14515
"Korea, Rep.","GDP per capita (current US$)","2013",25998
"Kuwait","GDP per capita (current US$)","2013",48463
"Latin America & Caribbean (excluding high income)","GDP per capita (current US$)","2013",9744
"Lao PDR","GDP per capita (current US$)","2013",1701
"Lebanon","GDP per capita (current US$)","2013",8389
"Liberia","GDP per capita (current US$)","2013",453
"Libya","GDP per capita (current US$)","2013",
"St. Lucia","GDP per capita (current US$)","2013",7230
"Latin America & Caribbean","GDP per capita (current US$)","2013",10118
"Least developed countries: UN classification","GDP per capita (current US$)","2013",972
"Low income","GDP per capita (current US$)","2013",625
"Liechtenstein","GDP per capita (current US$)","2013",172563
"Sri Lanka","GDP per capita (current US$)","2013",3610
"Lower middle income","GDP per capita (current US$)","2013",1963
"Low & middle income","GDP per capita (current US$)","2013",4570
"Lesotho","GDP per capita (current US$)","2013",1200
"Late-demographic dividend","GDP per capita (current US$)","2013",8522
"Lithuania","GDP per capita (current US$)","2013",15710
"Luxembourg","GDP per capita (current US$)","2013",113266
"Latvia","GDP per capita (current US$)","2013",15033
"Macao SAR, China","GDP per capita (current US$)","2013",90746
"St. Martin (French part)","GDP per capita (current US$)","2013",
"Morocco","GDP per capita (current US$)","2013",3142
"Monaco","GDP per capita (current US$)","2013",
"Moldova","GDP per capita (current US$)","2013",2244
"Madagascar","GDP per capita (current US$)","2013",462
"Maldives","GDP per capita (current US$)","2013",7112
"Middle East & North Africa","GDP per capita (current US$)","2013",8712
"Mexico","GDP per capita (current US$)","2013",10199
"Marshall Islands","GDP per capita (current US$)","2013",3618
"Middle income","GDP per capita (current US$)","2013",5012
"Macedonia, FYR","GDP per capita (current US$)","2013",5220
"Mali","GDP per capita (current US$)","2013",772
"Malta","GDP per capita (current US$)","2013",24057
"Myanmar","GDP per capita (current US$)","2013",1135
"Middle East & North Africa (excluding high income)","GDP per capita (current US$)","2013",4667
"Montenegro","GDP per capita (current US$)","2013",7187
"Mongolia","GDP per capita (current US$)","2013",4401
"Northern Mariana Islands","GDP per capita (current US$)","2013",14480
"Mozambique","GDP per capita (current US$)","2013",605
"Mauritania","GDP per capita (current US$)","2013",1458
"Mauritius","GDP per capita (current US$)","2013",9637
"Malawi","GDP per capita (current US$)","2013",336
"Malaysia","GDP per capita (current US$)","2013",10971
"North America","GDP per capita (current US$)","2013",52722
"Namibia","GDP per capita (current US$)","2013",5418
"New Caledonia","GDP per capita (current US$)","2013",
"Niger","GDP per capita (current US$)","2013",418
"Nigeria","GDP per capita (current US$)","2013",2944
"Nicaragua","GDP per capita (current US$)","2013",1829
"Netherlands","GDP per capita (current US$)","2013",51574
"Norway","GDP per capita (current US$)","2013",102910
"Nepal","GDP per capita (current US$)","2013",697
"Nauru","GDP per capita (current US$)","2013",10036
"New Zealand","GDP per capita (current US$)","2013",42928
"OECD members","GDP per capita (current US$)","2013",38099
"Oman","GDP per capita (current US$)","2013",20205
"Other small states","GDP per capita (current US$)","2013",15615
"Pakistan","GDP per capita (current US$)","2013",1276
"Panama","GDP per capita (current US$)","2013",11787
"Peru","GDP per capita (current US$)","2013",6581
"Philippines","GDP per capita (current US$)","2013",2786
"Palau","GDP per capita (current US$)","2013",10933
"Papua New Guinea","GDP per capita (current US$)","2013",2109
"Poland","GDP per capita (current US$)","2013",13781
"Pre-demographic dividend","GDP per capita (current US$)","2013",1732
"Puerto Rico","GDP per capita (current US$)","2013",28704
"Korea, Dem. People’s Rep.","GDP per capita (current US$)","2013",
"Portugal","GDP per capita (current US$)","2013",21619
"Paraguay","GDP per capita (current US$)","2013",4480
"West Bank and Gaza","GDP per capita (current US$)","2013",2992
"Pacific island small states","GDP per capita (current US$)","2013",3643
"Post-demographic dividend","GDP per capita (current US$)","2013",42122
"French Polynesia","GDP per capita (current US$)","2013",
"Qatar","GDP per capita (current US$)","2013",94574
"Romania","GDP per capita (current US$)","2013",9585
"Russian Federation","GDP per capita (current US$)","2013",15544
"Rwanda","GDP per capita (current US$)","2013",679
"South Asia","GDP per capita (current US$)","2013",1388
"Saudi Arabia","GDP per capita (current US$)","2013",24646
"Sudan","GDP per capita (current US$)","2013",1871
"Senegal","GDP per capita (current US$)","2013",1041
"Singapore","GDP per capita (current US$)","2013",55618
"Solomon Islands","GDP per capita (current US$)","2013",1890
"Sierra Leone","GDP per capita (current US$)","2013",796
"El Salvador","GDP per capita (current US$)","2013",3999
"San Marino","GDP per capita (current US$)","2013",
"Somalia","GDP per capita (current US$)","2013",521
"Serbia","GDP per capita (current US$)","2013",6354
"Sub-Saharan Africa (excluding high income)","GDP per capita (current US$)","2013",1776
"South Sudan","GDP per capita (current US$)","2013",1157
"Sub-Saharan Africa","GDP per capita (current US$)","2013",1777
"Small states","GDP per capita (current US$)","2013",13754
"Sao Tome and Principe","GDP per capita (current US$)","2013",1661
"Suriname","GDP per capita (current US$)","2013",9618
"Slovak Republic","GDP per capita (current US$)","2013",18192
"Slovenia","GDP per capita (current US$)","2013",23150
"Sweden","GDP per capita (current US$)","2013",60283
"Swaziland","GDP per capita (current US$)","2013",3687
"Sint Maarten (Dutch part)","GDP per capita (current US$)","2013",
"Seychelles","GDP per capita (current US$)","2013",15687
"Syrian Arab Republic","GDP per capita (current US$)","2013",
"Turks and Caicos Islands","GDP per capita (current US$)","2013",
"Chad","GDP per capita (current US$)","2013",985
"East Asia & Pacific (IDA & IBRD countries)","GDP per capita (current US$)","2013",5972
"Europe & Central Asia (IDA & IBRD countries)","GDP per capita (current US$)","2013",10466
"Togo","GDP per capita (current US$)","2013",589
"Thailand","GDP per capita (current US$)","2013",6225
"Tajikistan","GDP per capita (current US$)","2013",1049
"Turkmenistan","GDP per capita (current US$)","2013",7480
"Latin America & the Caribbean (IDA & IBRD countries)","GDP per capita (current US$)","2013",10038
"Timor-Leste","GDP per capita (current US$)","2013",1162
"Middle East & North Africa (IDA & IBRD countries)","GDP per capita (current US$)","2013",4687
"Tonga","GDP per capita (current US$)","2013",4274
"South Asia (IDA & IBRD)","GDP per capita (current US$)","2013",1388
"Sub-Saharan Africa (IDA & IBRD countries)","GDP per capita (current US$)","2013",1777
"Trinidad and Tobago","GDP per capita (current US$)","2013",19608
"Tunisia","GDP per capita (current US$)","2013",4203
"Turkey","GDP per capita (current US$)","2013",10801
"Tuvalu","GDP per capita (current US$)","2013",3880
"Tanzania","GDP per capita (current US$)","2013",909
"Uganda","GDP per capita (current US$)","2013",683
"Ukraine","GDP per capita (current US$)","2013",4030
"Upper middle income","GDP per capita (current US$)","2013",8405
"Uruguay","GDP per capita (current US$)","2013",16881
"United States","GDP per capita (current US$)","2013",52750
"Uzbekistan","GDP per capita (current US$)","2013",1908
"St. Vincent and the Grenadines","GDP per capita (current US$)","2013",6597
"Venezuela, RB","GDP per capita (current US$)","2013",12265
"British Virgin Islands","GDP per capita (current US$)","2013",
"Virgin Islands (U.S.)","GDP per capita (current US$)","2013",35938
"Vietnam","GDP per capita (current US$)","2013",1908
"Vanuatu","GDP per capita (current US$)","2013",3167
"World","GDP per capita (current US$)","2013",10700
"Samoa","GDP per capita (current US$)","2013",4180
"Kosovo","GDP per capita (current US$)","2013",3878
"Yemen, Rep.","GDP per capita (current US$)","2013",1583
"South Africa","GDP per capita (current US$)","2013",6895
"Zambia","GDP per capita (current US$)","2013",1840
"Zimbabwe","GDP per capita (current US$)","2013",906
"Aruba","GDP per capita (current US$)","2014",
"Afghanistan","GDP per capita (current US$)","2014",634
"Angola","GDP per capita (current US$)","2014",5233
"Albania","GDP per capita (current US$)","2014",4569
"Andorra","GDP per capita (current US$)","2014",
"Arab World","GDP per capita (current US$)","2014",7520
"United Arab Emirates","GDP per capita (current US$)","2014",44239
"Argentina","GDP per capita (current US$)","2014",12246
"Armenia","GDP per capita (current US$)","2014",3862
"American Samoa","GDP per capita (current US$)","2014",11509
"Antigua and Barbuda","GDP per capita (current US$)","2014",13432
"Australia","GDP per capita (current US$)","2014",62005
"Austria","GDP per capita (current US$)","2014",51323
"Azerbaijan","GDP per capita (current US$)","2014",7886
"Burundi","GDP per capita (current US$)","2014",286
"Belgium","GDP per capita (current US$)","2014",47347
"Benin","GDP per capita (current US$)","2014",916
"Burkina Faso","GDP per capita (current US$)","2014",697
"Bangladesh","GDP per capita (current US$)","2014",1087
"Bulgaria","GDP per capita (current US$)","2014",7853
"Bahrain","GDP per capita (current US$)","2014",24515
"Bahamas, The","GDP per capita (current US$)","2014",22497
"Bosnia and Herzegovina","GDP per capita (current US$)","2014",4852
"Belarus","GDP per capita (current US$)","2014",8032
"Belize","GDP per capita (current US$)","2014",4884
"Bermuda","GDP per capita (current US$)","2014",
"Bolivia","GDP per capita (current US$)","2014",3124
"Brazil","GDP per capita (current US$)","2014",11918
"Barbados","GDP per capita (current US$)","2014",15360
"Brunei Darussalam","GDP per capita (current US$)","2014",41024
"Bhutan","GDP per capita (current US$)","2014",2561
"Botswana","GDP per capita (current US$)","2014",7153
"Central African Republic","GDP per capita (current US$)","2014",354
"Canada","GDP per capita (current US$)","2014",50440
"Central Europe and the Baltics","GDP per capita (current US$)","2014",14126
"Switzerland","GDP per capita (current US$)","2014",85815
"Channel Islands","GDP per capita (current US$)","2014",
"Chile","GDP per capita (current US$)","2014",14566
"China","GDP per capita (current US$)","2014",7684
"Cote d'Ivoire","GDP per capita (current US$)","2014",1544
"Cameroon","GDP per capita (current US$)","2014",1407
"Congo, Dem. Rep.","GDP per capita (current US$)","2014",438
"Congo, Rep.","GDP per capita (current US$)","2014",3147
"Colombia","GDP per capita (current US$)","2014",7918
"Comoros","GDP per capita (current US$)","2014",841
"Cabo Verde","GDP per capita (current US$)","2014",3661
"Costa Rica","GDP per capita (current US$)","2014",10545
"Caribbean small states","GDP per capita (current US$)","2014",9705
"Cuba","GDP per capita (current US$)","2014",7088
"Curacao","GDP per capita (current US$)","2014",
"Cayman Islands","GDP per capita (current US$)","2014",
"Cyprus","GDP per capita (current US$)","2014",27341
"Czech Republic","GDP per capita (current US$)","2014",19745
"Germany","GDP per capita (current US$)","2014",47903
"Djibouti","GDP per capita (current US$)","2014",1812
"Dominica","GDP per capita (current US$)","2014",7301
"Denmark","GDP per capita (current US$)","2014",62426
"Dominican Republic","GDP per capita (current US$)","2014",6269
"Algeria","GDP per capita (current US$)","2014",5496
